title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,movie_id,averagerating,numvotes
One Week and a Day,Osci.,41600.0,,2017,tt4777584,One Week and a Day,Shavua ve Yom,2016,98.0,"Comedy,Drama",tt4777584,6.7,767
The Commune,Magn.,38700.0,,2017,tt3082854,The Commune,Kollektivet,2016,111.0,Drama,tt3082854,6.4,5577
A Woman's Life,KL,37600.0,,2017,tt5078134,A Woman's Life,Une vie,2016,119.0,Drama,tt5078134,6.5,806
Afterimage,FM,33400.0,,2017,tt5186236,Afterimage,Powidoki,2016,98.0,"Biography,Drama,History",tt5186236,7.1,2012
Alone in Berlin,IFC,33100.0,,2017,tt3026488,Alone in Berlin,Alone in Berlin,2016,103.0,"Drama,History,War",tt3026488,6.5,6380
The Villainess,WGUSA,27700.0,,2017,tt6777338,The Villainess,Aknyeo,2017,129.0,"Action,Drama",tt6777338,6.7,9231
The Daughter,KL,26400.0,,2017,tt2084883,The Daughter,I kori,2012,87.0,Drama,tt2084883,6.4,82
The Daughter,KL,26400.0,,2017,tt2349212,The Daughter,The Daughter,2013,86.0,"Action,Drama,Thriller",tt2349212,4.8,169
The Daughter,KL,26400.0,,2017,tt2416822,The Daughter,Doch,2012,110.0,Drama,tt2416822,7.4,357
The Daughter,KL,26400.0,,2017,tt3922816,The Daughter,The Daughter,2015,96.0,Drama,tt3922816,6.6,3949
Moscow Never Sleeps,CAVU,25300.0,,2017,tt2476294,Moscow Never Sleeps,Moscow Never Sleeps,2017,100.0,Drama,tt2476294,5.6,224
My Scientology Movie,Magn.,22900.0,,2017,tt5111874,My Scientology Movie,My Scientology Movie,2015,99.0,Documentary,tt5111874,6.7,10884
Una,EF,22800.0,,2017,tt2315582,Una,Una,2016,94.0,"Drama,Romance",tt2315582,6.2,7921
Bending the Arc,Abr.,21900.0,,2017,tt6370266,Bending the Arc,Bending the Arc,2017,102.0,Documentary,tt6370266,8.1,93
The Girl Without Hands,GK,21800.0,,2017,tt5698496,The Girl Without Hands,La jeune fille sans mains,2016,76.0,Animation,tt5698496,7.0,842
Whisky Galore,Arrow,21000.0,,2017,tt4769214,Whisky Galore,Whisky Galore,2016,98.0,"Comedy,Romance",tt4769214,5.7,854
RV: Resurrected Victims,WGUSA,20400.0,,2017,tt7243750,RV: Resurrected Victims,Heesaeng boohwalja,2017,91.0,"Action,Mystery,Thriller",tt7243750,5.7,278
Better Watch Out,WGUSA,20400.0,,2017,tt4443658,Better Watch Out,Better Watch Out,2016,89.0,"Comedy,Crime,Horror",tt4443658,6.5,22367
Absolutely Anything,ADC,20200.0,,2017,tt1727770,Absolutely Anything,Absolutely Anything,2015,85.0,"Comedy,Sci-Fi",tt1727770,6.0,34859
Porto,KL,15100.0,,2017,tt4446472,Porto,Porto,2016,76.0,"Drama,Romance",tt4446472,6.2,1370
Abracadabra,Sony,14000.0,,2017,tt5187886,Abracadabra,Abracadabra,2017,96.0,"Comedy,Drama,Fantasy",tt5187886,6.0,2015
Blind,VE,12500.0,,2017,tt1935089,Blind,Blind,2017,98.0,"Drama,Romance",tt1935089,5.7,2974
Blind,VE,12500.0,,2017,tt2025506,Blind,Beul-la-in-deu,2011,111.0,"Action,Crime,Drama",tt2025506,6.9,2200
Blind,VE,12500.0,,2017,tt2616810,Blind,Blind,2014,96.0,Drama,tt2616810,6.9,6548
Overdrive,VE,7800.0,,2017,tt1935194,Overdrive,Overdrive,2017,93.0,"Action,Thriller",tt1935194,5.4,10299
Suntan,Strand,6600.0,,2017,tt3954660,Suntan,Suntan,2016,104.0,Drama,tt3954660,6.6,4686
Trespass Against Us,A24,5700.0,,2017,tt3305308,Trespass Against Us,Trespass Against Us,2016,99.0,"Action,Crime,Drama",tt3305308,5.8,6640
The Ardennes,FM,5600.0,,2017,tt2586118,The Ardennes,D'Ardennen,2015,96.0,Drama,tt2586118,6.8,4175
Oro,Sony,5500.0,,2017,tt2732680,Oro,Oro,2013,47.0,Documentary,tt2732680,8.7,6
Oro,Sony,5500.0,,2017,tt6271528,Oro,Oro,2016,110.0,"Crime,Drama,Thriller",tt6271528,6.1,113
Singularity,VE,4200.0,,2017,tt7312940,Singularity,Singularity,2017,92.0,"Action,Adventure,Drama",tt7312940,3.9,12230
2:22,Magn.,400.0,,2017,tt1131724,2:22,2:22,2017,98.0,Thriller,tt1131724,5.8,16318
Avengers: Infinity War,BV,678800000.0,"1,369.5",2018,tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",tt4154756,8.5,670926
Black Panther,BV,700100000.0,646900000,2018,tt1825683,Black Panther,Black Panther,2018,134.0,"Action,Adventure,Sci-Fi",tt1825683,7.3,516148
Jurassic World: Fallen Kingdom,Uni.,417700000.0,891800000,2018,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",tt4881806,6.2,219125
Incredibles 2,BV,608600000.0,634200000,2018,tt3606756,Incredibles 2,Incredibles 2,2018,118.0,"Action,Adventure,Animation",tt3606756,7.7,203510
Aquaman,WB,335100000.0,812700000,2018,tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",tt1477834,7.1,263328
Bohemian Rhapsody,Fox,216400000.0,687200000,2018,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",tt1727824,8.0,345466
Mission: Impossible - Fallout,Par.,220200000.0,571000000,2018,tt4912910,Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018,147.0,"Action,Adventure,Thriller",tt4912910,7.8,233877
Deadpool 2,Fox,318500000.0,460500000,2018,tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",tt5463162,7.8,391735
Fantastic Beasts: The Crimes of Grindelwald,WB,159600000.0,494100000,2018,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",tt4123430,6.6,163151
Ant-Man and the Wasp,BV,216600000.0,406000000,2018,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",tt5095030,7.1,244024
Ready Player One,WB,137700000.0,445200000,2018,tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",tt1677720,7.5,301660
Operation Red Sea,WGUSA,1500000.0,577700000,2018,tt6878882,Operation Red Sea,Hong hai xing dong,2018,142.0,"Action,Drama,Thriller",tt6878882,6.7,4624
Detective Chinatown 2,WB,2000000.0,542100000,2018,tt7752454,Detective Chinatown 2,Tang ren jie tan an 2,2018,121.0,"Action,Comedy,Mystery",tt7752454,6.1,1250
The Meg,WB,145400000.0,384800000,2018,tt4779682,The Meg,The Meg,2018,113.0,"Action,Horror,Sci-Fi",tt4779682,5.7,114042
Ralph Breaks the Internet,BV,201100000.0,328100000,2018,tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",tt5848272,7.1,85694
Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000,2018,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",tt5220122,6.3,42299
Bumblebee,Par.,127200000.0,340800000,2018,tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",tt4701182,6.9,94155
Mamma Mia! Here We Go Again,Uni.,120600000.0,274400000,2018,tt6911608,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,2018,114.0,"Comedy,Musical,Romance",tt6911608,6.7,60355
Solo: A Star Wars Story,BV,213800000.0,179200000,2018,tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",tt3778644,7.0,226243
Fifty Shades Freed,Uni.,100400000.0,271500000,2018,tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",tt4477536,4.5,43893
The Nun,WB (NL),117500000.0,248100000,2018,tt2215221,The Nun,La religieuse,2013,112.0,Drama,tt2215221,6.5,1401
The Nun,WB (NL),117500000.0,248100000,2018,tt5814060,The Nun,The Nun,2018,96.0,"Horror,Mystery,Thriller",tt5814060,5.4,89254
Monster Hunt 2,LGF,706000.0,361000000,2018,tt6170484,Monster Hunt 2,Zhuo yao ji 2,2018,110.0,"Adventure,Comedy,Sci-Fi",tt6170484,5.3,991
Peter Rabbit,Sony,115300000.0,236000000,2018,tt5117670,Peter Rabbit,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",tt5117670,6.6,27908
Mary Poppins Returns,BV,172000000.0,177600000,2018,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",tt5028340,6.9,52103
A Quiet Place,Par.,188000000.0,152900000,2018,tt6347308,A Quiet Place,A Quiet Place,2016,80.0,Documentary,tt6347308,6.6,18
A Quiet Place,Par.,188000000.0,152900000,2018,tt6644200,A Quiet Place,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",tt6644200,7.6,305031
Green Book,Uni.,85100000.0,234700000,2018,tt6966692,Green Book,Green Book,2018,130.0,"Biography,Comedy,Drama",tt6966692,8.3,204972
Skyscraper,Uni.,68400000.0,236400000,2018,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",tt5758778,5.8,81193
Tomb Raider,WB,58300000.0,216400000,2018,tt1365519,Tomb Raider,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",tt1365519,6.3,163560
Crazy Rich Asians,WB,174500000.0,64000000,2018,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance",tt3104988,7.0,96617
Paddington 2,WB,40900000.0,186400000,2018,tt4468740,Paddington 2,Paddington 2,2017,103.0,"Adventure,Comedy,Family",tt4468740,7.9,46481
Smallfoot,WB,83200000.0,130900000,2018,tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",tt6182908,6.7,23295
Creed II,MGM,115700000.0,98300000,2018,tt6343314,Creed II,Creed II,2018,130.0,"Drama,Sport",tt6343314,7.2,72503
The Equalizer 2,Sony,102100000.0,88300000,2018,tt3766354,The Equalizer 2,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",tt3766354,6.7,97963
The Nutcracker and the Four Realms,BV,54900000.0,119100000,2018,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",tt5523010,5.5,18734
The Mule,WB,103800000.0,68700000,2018,tt0804509,The Mule,La mula,2013,100.0,"Comedy,Drama",tt0804509,6.2,653
The Mule,WB,103800000.0,68700000,2018,tt2130270,The Mule,The Mule,2014,103.0,"Comedy,Crime,Drama",tt2130270,6.3,5788
The Mule,WB,103800000.0,68700000,2018,tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",tt7959026,7.1,58955
Insidious: The Last Key,Uni.,67700000.0,100100000,2018,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",tt5726086,5.7,42154
Johnny English Strikes Again,Uni.,4400000.0,154500000,2018,tt6921996,Johnny English Strikes Again,Johnny English Strikes Again,2018,89.0,"Action,Adventure,Comedy",tt6921996,6.2,46932
Red Sparrow,Fox,46900000.0,104700000,2018,tt2873282,Red Sparrow,Red Sparrow,2018,140.0,"Action,Drama,Thriller",tt2873282,6.6,136738
The First Purge,Uni.,69500000.0,67500000,2018,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",tt6133466,5.1,41741
A Wrinkle in Time,BV,100500000.0,32200000,2018,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",tt1620680,4.2,34888
Instant Family,Par.,67400000.0,53200000,2018,tt7401588,Instant Family,Instant Family,2018,118.0,"Comedy,Drama",tt7401588,7.4,46728
The Commuter,LGF,36300000.0,83600000,2018,tt1590193,The Commuter,The Commuter,2018,105.0,"Action,Mystery,Thriller",tt1590193,6.3,83114
Game Night,WB (NL),69200000.0,48500000,2018,tt2704998,Game Night,Game Night,2018,100.0,"Action,Comedy,Crime",tt2704998,7.0,163279
The Monkey King 3,WGUSA,187000.0,114900000,2018,tt6466464,The Monkey King 3,Xi you ji zhi nü er guo,2018,114.0,"Action,Adventure,Fantasy",tt6466464,5.5,973
First Man,Uni.,44900000.0,60800000,2018,tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",tt1213641,7.4,120009
First Man,Uni.,44900000.0,60800000,2018,tt7027210,First Man,First Man,2017,92.0,Documentary,tt7027210,6.6,186
Alpha,Studio 8,35900000.0,62300000,2018,tt2121250,Alpha,Alpha,2013,116.0,Crime,tt2121250,5.5,102
Alpha,Studio 8,35900000.0,62300000,2018,tt3166734,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",tt3166734,7.7,37
Alpha,Studio 8,35900000.0,62300000,2018,tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",tt4244998,6.7,41882
A Simple Favor,LGF,53500000.0,44100000,2018,tt7040874,A Simple Favor,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",tt7040874,6.9,83338
The Favourite,FoxS,34400000.0,61600000,2018,tt5083738,The Favourite,The Favourite,2018,119.0,"Biography,Drama,History",tt5083738,7.6,116011
Truth or Dare,Uni.,41400000.0,53900000,2018,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",tt2125681,6.0,14
Truth or Dare,Uni.,41400000.0,53900000,2018,tt2321661,Truth or Dare,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",tt2321661,5.0,10
Truth or Dare,Uni.,41400000.0,53900000,2018,tt2762738,Truth or Dare,Truth or Dare,2013,84.0,"Horror,Thriller",tt2762738,4.8,554
Truth or Dare,Uni.,41400000.0,53900000,2018,tt5944422,Truth or Dare,Verdad o Reto,2016,90.0,"Drama,Romance",tt5944422,6.8,12
Truth or Dare,Uni.,41400000.0,53900000,2018,tt6772950,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller",tt6772950,5.2,33621
I Feel Pretty,STX,48800000.0,45700000,2018,tt6791096,I Feel Pretty,I Feel Pretty,2018,110.0,"Comedy,Romance",tt6791096,5.4,39936
Blockers,Uni.,60300000.0,33700000,2018,tt2531344,Blockers,Blockers,2018,102.0,Comedy,tt2531344,6.2,57142
Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000,2018,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",tt5664636,5.6,11459
BlacKkKlansman,Focus,49300000.0,44000000,2018,tt7349662,BlacKkKlansman,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",tt7349662,7.5,149005
Sherlock Gnomes,Par.,43200000.0,47100000,2018,tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",tt2296777,5.1,8030
Mortal Engines,Uni.,16000000.0,67700000,2018,tt1571234,Mortal Engines,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",tt1571234,6.1,70193
How Long Will I Love U,WGUSA,747000.0,82100000,2018,tt8404272,How Long Will I Love U,Chao shi kong tong ju,2018,101.0,Romance,tt8404272,6.5,607
Den of Thieves,STX,44900000.0,35600000,2018,tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama",tt1259528,7.0,69648
Hereditary,A24,44100000.0,35300000,2018,tt7784604,Hereditary,Hereditary,2018,127.0,"Drama,Horror,Mystery",tt7784604,7.3,151571
Tag,WB (NL),54700000.0,23400000,2018,tt1967669,Tag,Tag,2015,91.0,Drama,tt1967669,4.6,158
Tag,WB (NL),54700000.0,23400000,2018,tt2854926,Tag,Tag,2018,100.0,Comedy,tt2854926,6.5,85186
Tag,WB (NL),54700000.0,23400000,2018,tt4439120,Tag,Riaru onigokko,2015,85.0,"Action,Fantasy,Horror",tt4439120,6.1,4331
Vice,Annapurna,47800000.0,28200000,2018,tt3480796,Vice,Vice,2015,96.0,"Action,Adventure,Sci-Fi",tt3480796,4.2,14436
Vice,Annapurna,47800000.0,28200000,2018,tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",tt6266538,7.2,72855
Widows,Fox,42400000.0,33600000,2018,tt1785670,Widows,Viudas,2011,100.0,"Comedy,Drama",tt1785670,6.3,484
Widows,Fox,42400000.0,33600000,2018,tt4218572,Widows,Widows,2018,129.0,"Crime,Drama,Thriller",tt4218572,7.0,61615
Sicario: Day of the Soldado,Sony,50100000.0,25800000,2018,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",tt5052474,7.1,95650
Searching,SGem,26000000.0,49400000,2018,tt7668870,Searching,Searching,2018,102.0,"Drama,Mystery,Thriller",tt7668870,7.7,97991
The Spy Who Dumped Me,LGF,33600000.0,41800000,2018,tt6663582,The Spy Who Dumped Me,The Spy Who Dumped Me,2018,117.0,"Action,Adventure,Comedy",tt6663582,6.0,47869
Second Act,STX,39300000.0,33000000,2018,tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",tt2126357,5.8,13109
Sanju,FIP,7900000.0,63600000,2018,tt6452574,Sanju,Sanju,2018,155.0,"Biography,Drama",tt6452574,7.9,40473
Book Club,Par.,68600000.0,,2018,tt4727712,Book Club,Book Club,2015,72.0,Documentary,tt4727712,6.6,9
Book Club,Par.,68600000.0,,2018,tt6857166,Book Club,Book Club,2018,104.0,"Comedy,Drama,Romance",tt6857166,6.1,18728
12 Strong,WB,45800000.0,21600000,2018,tt1413492,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",tt1413492,6.6,50155
"Love, Simon",Fox,40800000.0,25500000,2018,tt5164432,"Love, Simon","Love, Simon",2018,110.0,"Comedy,Drama,Romance",tt5164432,7.6,81575
Mile 22,STX,36100000.0,30200000,2018,tt4560436,Mile 22,Mile 22,2018,94.0,"Action,Adventure,Thriller",tt4560436,6.1,47862
Life of the Party,WB (NL),53100000.0,12800000,2018,tt1826727,Life of the Party,Life of the Party,2017,84.0,"Comedy,Drama",tt1826727,7.6,47
Life of the Party,WB (NL),53100000.0,12800000,2018,tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy,tt5619332,5.5,25756
Adrift,STX,31400000.0,28500000,2018,tt2408090,Adrift,A la deriva,2012,65.0,Drama,tt2408090,6.0,6
Adrift,STX,31400000.0,28500000,2018,tt6306064,Adrift,Adrift,2018,96.0,"Action,Adventure,Biography",tt6306064,6.6,34115
The 15:17 to Paris,WB,36300000.0,20800000,2018,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller",tt6802308,5.2,21880
Early Man,LGF,8300000.0,46400000,2018,tt4701724,Early Man,Early Man,2018,89.0,"Adventure,Animation,Comedy",tt4701724,6.1,15882
Peppermint,STX,35400000.0,18400000,2018,tt6850820,Peppermint,Peppermint,2018,101.0,"Action,Crime,Drama",tt6850820,6.5,35854
Slender Man,SGem,30600000.0,21200000,2018,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",tt5690360,3.2,19650
Slender Man,SGem,30600000.0,21200000,2018,tt5897302,Slender Man,Slender Man,2013,52.0,"Adventure,Comedy,Horror",tt5897302,5.9,32
The Son of Bigfoot,VPD,289000.0,46800000,2018,tt5715410,The Son of Bigfoot,The Son of Bigfoot,2017,92.0,"Adventure,Animation,Comedy",tt5715410,6.1,4182
Uncle Drew,LG/S,42500000.0,4200000,2018,tt7334528,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport",tt7334528,5.7,9739
Mary Queen of Scots,Focus,16500000.0,29900000,2018,tt1555069,Mary Queen of Scots,Mary Queen of Scots,2013,119.0,"Biography,Drama,History",tt1555069,5.5,753
Mary Queen of Scots,Focus,16500000.0,29900000,2018,tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",tt2328900,6.3,23866
The Possession of Hannah Grace,SGem,14800000.0,28200000,2018,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",tt5734576,5.2,11629
Overlord,Par.,21700000.0,20000000,2018,tt4530422,Overlord,Overlord,2018,110.0,"Action,Adventure,Horror",tt4530422,6.7,56108
The Darkest Minds,Fox,12700000.0,28400000,2018,tt4073790,The Darkest Minds,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",tt4073790,5.7,21340
Show Dogs,Global Road,17900000.0,21300000,2018,tt5691024,Show Dogs,Show Dogs,2018,92.0,"Adventure,Comedy,Family",tt5691024,3.7,3458
On the Basis of Sex,Focus,24600000.0,13600000,2018,tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama",tt4669788,6.9,12083
Namiya,CL,70800.0,35300000,2018,tt7645502,Namiya,Jie you za huo dian,2017,116.0,"Drama,Fantasy",tt7645502,5.0,276
The Hate U Give,Fox,29700000.0,5200000,2018,tt5580266,The Hate U Give,The Hate U Give,2018,133.0,"Crime,Drama",tt5580266,7.3,17583
Nobody's Fool,Par.,31700000.0,1800000,2018,tt8097306,Nobody's Fool,Nobody's Fool,2018,110.0,"Comedy,Drama,Romance",tt8097306,4.6,3618
Baaghi 2,FIP,1300000.0,29900000,2018,tt6843812,Baaghi 2,Baaghi 2,2018,137.0,"Action,Thriller",tt6843812,5.0,7344
The Happytime Murders,STX,20700000.0,6800000,2018,tt1308728,The Happytime Murders,The Happytime Murders,2018,91.0,"Action,Comedy,Crime",tt1308728,5.3,16988
Midnight Sun,Global Road,9600000.0,17800000,2018,tt4799066,Midnight Sun,Midnight Sun,2018,91.0,"Drama,Romance",tt4799066,6.6,16220
Monster Family,VPD,127000.0,26300000,2018,tt6572702,Monster Family,Happy Family,2017,93.0,"Animation,Comedy,Family",tt6572702,4.8,3185
White Boy Rick,Studio 8,24000000.0,1900000,2018,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",tt4537896,6.4,16255
Winchester,LGF,25100000.0,,2018,tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",tt1072748,5.4,24351
The Death of Stalin,IFC,8000000.0,16600000,2018,tt4686844,The Death of Stalin,The Death of Stalin,2017,107.0,"Comedy,Drama,History",tt4686844,7.2,63156
"Paul, Apostle of Christ",Affirm,17600000.0,5500000,2018,tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",tt7388562,6.7,5662
Padmaavat,VPD,11800000.0,11100000,2018,tt5935704,Padmaavat,Padmaavat,2018,164.0,"Drama,History,Romance",tt5935704,7.0,23376
Proud Mary,SGem,20900000.0,876000,2018,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",tt6421110,4.9,6805
If Beale Street Could Talk,Annapurna,14900000.0,5700000,2018,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"Drama,Romance",tt7125860,7.2,25512
Burn the Stage: The Movie,Trafalgar,4200000.0,16100000,2018,tt9151704,Burn the Stage: The Movie,Burn the Stage: The Movie,2018,84.0,"Documentary,Music",tt9151704,8.8,2067
Detective K: Secret of the Living Dead,WGUSA,104000.0,18500000,2018,tt7108976,Detective K: Secret of the Living Dead,Jo-seon-myeong-tamjeong: Heupyeolgoemaui bimil,2018,120.0,"Comedy,Crime",tt7108976,6.1,269
The Wife,SPC,9600000.0,8600000,2018,tt3750872,The Wife,The Wife,2017,99.0,Drama,tt3750872,7.2,24955
Hell Fest,LGF,11100000.0,7100000,2018,tt1999890,Hell Fest,Hell Fest,2018,89.0,Horror,tt1999890,5.5,8662
Chappaquiddick,ENTMP,17400000.0,591000,2018,tt5270948,Chappaquiddick,Chappaquiddick,2017,106.0,"Drama,History,Thriller",tt5270948,6.5,9560
They Shall Not Grow Old,WB,18000000.0,,2018,tt7905466,They Shall Not Grow Old,They Shall Not Grow Old,2018,99.0,"Documentary,History,War",tt7905466,8.4,15612
Free Solo,NGE,17500000.0,,2018,tt7775622,Free Solo,Free Solo,2018,100.0,"Documentary,Sport",tt7775622,8.2,32250
The Children Act,A24,548000.0,17000000,2018,tt6040662,The Children Act,The Children Act,2017,105.0,Drama,tt6040662,6.7,7289
Hunter Killer,LG/S,15800000.0,,2018,tt1846589,Hunter Killer,Hunter Killer,2018,122.0,"Action,Thriller",tt1846589,6.6,33983
Unfriended: Dark Web,BH Tilt,8900000.0,6300000,2018,tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",tt4761916,5.9,13822
Upgrade,BH Tilt,12000000.0,2400000,2018,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",tt6499752,7.6,104978
Upgrade,BH Tilt,12000000.0,2400000,2018,tt6739824,Upgrade,Upgrade,2016,,Drama,tt6739824,8.8,69
